전표번호,회사코드,회계연도,라인번호,전기일,증빙일,회계월,계정코드,계정명,계정속성(BS/PL),통합순금액(Net),통합거래처명,원가센터명(부서명),적요,전표성격,역분개여부,역분개참조번호
90000111,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),990,Customer-Las Vegas,,,청구서검증,역분개,100000013
90000112,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000116,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000118,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000119,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000120,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000121,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),130.63,CUSTOMER-Minneapolis,,,청구서검증,해당없음,
90000123,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000124,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),130.63,CUSTOMER-Minneapolis,,,청구서검증,해당없음,
90000125,C001,2022,1,2022-03-09,2022-03-09,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000126,C001,2022,1,2022-03-08,2022-03-08,03월,121000,Unfinished products,손익계산서(PL),137.5,CUSTOMER-Minneapolis,,,청구서검증,해당없음,
90000127,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),104.5,CUSTOMER-Minneapolis,,,청구서검증,해당없음,
90000129,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Georgia,,,청구서검증,해당없음,
90000131,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000133,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000134,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000135,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000136,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000137,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000138,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000139,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000140,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000141,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000142,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000143,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000144,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000145,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000146,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000147,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000148,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000149,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000150,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000151,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000152,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000153,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000154,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000155,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000156,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000157,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000158,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000159,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000160,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),1870,Customer-Las Vegas,,,청구서검증,해당없음,
90000161,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000163,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000165,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000167,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000169,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000171,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000173,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000175,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000177,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000179,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000181,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000183,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000185,C001,2022,1,2022-03-10,2022-03-10,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000187,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000188,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000189,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000190,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000191,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000192,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000193,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000194,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000195,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000196,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000197,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000198,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000199,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000200,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000201,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000202,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000203,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000204,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000205,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000206,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000207,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000208,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000209,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec-Credit,,,청구서검증,해당없음,
90000210,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec-Credit,,,청구서검증,해당없음,
90000211,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000212,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000213,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000214,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000215,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000216,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000217,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000218,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000219,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000220,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000221,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000222,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000223,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000224,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000225,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000226,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000227,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000228,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000229,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000230,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000231,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000232,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000233,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000234,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000235,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000236,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000237,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000238,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000239,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000240,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000241,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),5472.5,Customer-Elec,,,청구서검증,해당없음,
90000242,C001,2022,1,2022-03-11,2022-03-11,03월,121000,Unfinished products,손익계산서(PL),550,Customer-Elec,,,청구서검증,해당없음,
90000243,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4372.5,Customer-Elec-Return,,,청구서검증,해당없음,
90000244,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec-Return,,,청구서검증,해당없음,
90000245,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec-Return,,,청구서검증,해당없음,
90000246,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec-Return,,,청구서검증,해당없음,
90000247,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),501.6,Bulls Eye,,,청구서검증,해당없음,
90000248,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000249,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000250,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),541.73,Bulls Eye,,,청구서검증,해당없음,
90000251,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000252,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000253,C001,2022,1,2022-03-14,2022-03-14,03월,121000,Unfinished products,손익계산서(PL),180.58,Bulls Eye,,,청구서검증,해당없음,
90000254,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),180.58,Bulls Eye,,,청구서검증,해당없음,
90000255,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000256,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),180.58,Bulls Eye,,,청구서검증,해당없음,
90000257,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000258,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),541.73,Bulls Eye,,,청구서검증,해당없음,
90000259,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000260,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000261,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),180.58,Bulls Eye,,,청구서검증,해당없음,
90000262,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000263,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),541.73,Bulls Eye,,,청구서검증,해당없음,
90000264,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),272.45,Bulls Eye,,,청구서검증,해당없음,
90000265,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),136.22,Bulls Eye,,,청구서검증,해당없음,
90000266,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),3938,Customer-Elec,,,청구서검증,해당없음,
90000267,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),146.78,Bulls Eye,,,청구서검증,해당없음,
90000268,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),440.35,Bulls Eye,,,청구서검증,해당없음,
90000269,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4207.5,Customer-Elec,,,청구서검증,해당없음,
90000270,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000272,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),568.13,Bulls Eye,,,청구서검증,해당없음,
90000273,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000274,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),2272.51,Bulls Eye,,,청구서검증,해당없음,
90000275,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),568.13,Bulls Eye,,,청구서검증,해당없음,
90000276,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1609.34,Bulls Eye,,,청구서검증,해당없음,
90000277,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),804.67,Bulls Eye,,,청구서검증,해당없음,
90000278,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4023.36,Bulls Eye,,,청구서검증,해당없음,
90000279,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000280,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000281,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000282,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),3780.48,Bulls Eye,,,청구서검증,해당없음,
90000283,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000284,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000285,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000286,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000287,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000288,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000289,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000290,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4922.5,Customer-Elec,,,청구서검증,해당없음,
90000291,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000292,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000293,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000294,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000295,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000296,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000297,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4725.6,Bulls Eye,,,청구서검증,해당없음,
90000298,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000299,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000300,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4725.6,Bulls Eye,,,청구서검증,해당없음,
90000301,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000302,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000303,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000304,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000305,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),945.12,Bulls Eye,,,청구서검증,해당없음,
90000306,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4725.6,Bulls Eye,,,청구서검증,해당없음,
90000307,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1890.24,Bulls Eye,,,청구서검증,해당없음,
90000308,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000309,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000310,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000311,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000312,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),1869.12,Bulls Eye,,,청구서검증,해당없음,
90000313,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
90000314,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),4672.8,Bulls Eye,,,청구서검증,해당없음,
90000315,C001,2022,1,2022-03-15,2022-03-15,03월,121000,Unfinished products,손익계산서(PL),934.56,Bulls Eye,,,청구서검증,해당없음,
